source,dest,门店所在城市,sku,month_code,qty,Unnamed: 6,Unnamed: 7,month
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_005,176,,,5
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_005,150,,,5
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_005,226,,,5
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_005,385,,,5
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_005,240,,,5
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_005,120,,,5
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_005,70,,备注：实际到货月份中Period_001：代表1月份，以此类推,5
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_005,210,,,5
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_005,119,,,5
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_005,230,,,5
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_006,840,,,6
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_006,787,,,6
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_006,519,,,6
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_006,149,,,6
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_006,470,,,6
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_006,130,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,210,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,460,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,815,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,250,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,866,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,427,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,43,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,532,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,551,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,140,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,1195,,,6
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_006,310,,,6
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_007,1606,,,7
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_007,1625,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,1308,,,7
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_007,1345,,,7
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_007,1380,,,7
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_007,984,,,7
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_007,116,,,7
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_007,729,,,7
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_007,2615,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,2535,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,121,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,385,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,510,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,1086,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,320,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,3748,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,221,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,1666,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,160,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,430,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,360,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,90,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,110,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,20,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,1172,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,15,,,7
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_007,214,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,1144,,,7
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_007,116,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,795,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,1305,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,1470,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,750,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,170,,,7
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_007,620,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,493,,,7
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_007,1004,,,7
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_008,1756,,,8
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_008,5506,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,2378,,,8
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_008,1729,,,8
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_008,992,,,8
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_008,547,,,8
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_008,714,,,8
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_008,1496,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,640,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,369,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,840,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,126,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,180,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,234,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,1794,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,217,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,1862,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,148,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,50,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,785,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,354,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,401,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,294,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,160,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,2182,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,285,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,744,,,8
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_008,169,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,691,,,8
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_008,325,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,787,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,100,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,185,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,3,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,773,,,8
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_008,122,,,8
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_009,1488,,,9
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_009,5399,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,158,,,9
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_009,2270,,,9
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_009,643,,,9
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_009,860,,,9
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_009,311,,,9
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_009,1041,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,1146,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,837,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,775,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,1212,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,657,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,280,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,1447,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,480,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,624,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,725,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,25,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,660,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,503,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,600,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,603,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,320,,,9
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_009,190,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,386,,,9
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_009,623,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,807,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,155,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,82,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,541,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,804,,,9
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_009,2068,,,9
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_009,340,,,9
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_010,1802,,,10
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_010,5352,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,1111,,,10
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_010,3319,,,10
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_010,870,,,10
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_010,1684,,,10
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_010,384,,,10
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_010,1769,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,1346,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,392,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,824,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,375,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,210,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,446,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,175,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,910,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,405,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,136,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,150,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,186,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,174,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,442,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,1141,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,756,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,278,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,572,,,10
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_010,244,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,204,,,10
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_010,152,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,351,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,60,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,500,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,110,,,10
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_010,124,,,10
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_010,1163,,,10
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,1810,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,8564,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,228,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,4613,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,841,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,570,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,460,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,1136,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,2552,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,879,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,995,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,606,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,1945,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,1675,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,496,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,975,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,3456,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,154,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,736,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,379,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,315,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,1012,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,425,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,746,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,341,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,1121,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,1142,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,120,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,1135,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,964,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,943,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,716,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,2132,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,1359,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,650,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,693,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,565,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,1163,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,311,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,431,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,1310,,,11
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_011,320,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,1534,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_011,3016,,,11
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,2948,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,4526,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,768,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,4838,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,3660,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,1501,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,1019,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,589,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,240,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,1930,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,5689,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,559,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,2913,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,155,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,1351,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,700,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,1739,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,635,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,4090,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,118,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,205,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,60,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,271,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,1372,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,627,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,1000,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,765,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,2057,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,1165,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,697,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,793,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,691,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,1109,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,1099,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,430,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,500,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,815,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,972,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,505,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,1049,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,2815,,,12
RDC_Baoding,CZ_Baoding_franchise,保定市,羽绒服,Period_012,485,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,1438,,,12
RDC_Baoding,CZ_Baoding_retail,保定市,羽绒服,Period_012,1360,,,12
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,599,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,392,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,1835,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,422,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,1182,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,280,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,131,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,420,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,60,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,240,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,233,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,210,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,140,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,167,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,366,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,190,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,140,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,180,,,5
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_005,443,,,5
RDC_Beijing,CZ_Zhangjiakou_retail,张家口市,羽绒服,Period_005,490,,,5
RDC_Beijing,CZ_Langfang_retail,廊坊市,羽绒服,Period_005,860,,,5
RDC_Beijing,CZ_Beijing_franchise,北京市,羽绒服,Period_006,2159,,,6
RDC_Beijing,CZ_Beijing_franchise,北京市,羽绒服,Period_006,2230,,,6
RDC_Beijing,CZ_Beijing_franchise,北京市,羽绒服,Period_006,2370,,,6
RDC_Beijing,CZ_Beijing_franchise,北京市,羽绒服,Period_006,1050,,,6
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_006,250,,,6
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_006,320,,,6
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_006,270,,,6
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_006,876,,,6
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_006,708,,,6
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_006,890,,,6
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_006,913,,,6
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_006,710,,,6
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_006,480,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,165,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,237,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,2336,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,801,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,730,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,1648,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,199,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,405,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,150,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,440,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,229,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,310,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,654,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,551,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,180,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,12,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,16,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,40,,,6
RDC_Beijing,CZ_Beijing_retail,北京市,羽绒服,Period_006,320,,,6
RDC_Beijing,CZ_Langfang_retail,廊坊市,羽绒服,Period_006,1024,,,6
RDC_Beijing,CZ_Beijing_franchise,北京市,羽绒服,Period_007,1990,,,7
RDC_Beijing,CZ_Beijing_franchise,北京市,羽绒服,Period_007,340,,,7
RDC_Beijing,CZ_Beijing_franchise,北京市,羽绒服,Period_007,45,,,7
RDC_Beijing,CZ_Beijing_franchise,北京市,羽绒服,Period_007,570,,,7
RDC_Beijing,CZ_Beijing_franchise,北京市,羽绒服,Period_007,2697,,,7
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_007,720,,,7
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_007,270,,,7
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_007,1450,,,7
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_007,250,,,7
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_007,230,,,7
RDC_Beijing,CZ_Langfang_franchise,廊坊市,羽绒服,Period_007,50,,,7
